eventType,eventTimestamp,orderID,instrumentID,side,quantity,price,trader,leavesQuantity,assetClass,timeSinceLastUpdate,within15Secs,alert
filled,2015.04.20D15:15:40.668258656,HOR_NSM__oid2019829,FB.OQ,S,2,220.45,NSM_trader649,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:15:41.056331653,HOR_NSM__oid2020066,FB.OQ,B,1,220.41,NSM_trader650,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:15:42.056331653,HOR_NSM__oid2020066,FB.OQ,B,1,220.41,NSM_trader650,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:15:42.196099911,HOR_NSM__oid2020191,FB.OQ,B,1,220.41,NSM_trader651,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:15:43.196099911,HOR_NSM__oid2020191,FB.OQ,B,1,220.41,NSM_trader651,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:15:45.160066017,HOR_NSM__oid2020552,FB.OQ,S,1,220.49,NSM_trader652,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:15:46.160066017,HOR_NSM__oid2020552,FB.OQ,S,1,220.49,NSM_trader652,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:15:46.400239848,HOR_NSM__oid2020781,FB.OQ,S,2,220.5,NSM_trader653,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:15:47.400239848,HOR_NSM__oid2020781,FB.OQ,S,2,220.5,NSM_trader653,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:15:48.728816656,HOR_NSM__oid2021004,FB.OQ,S,1,220.47,NSM_demoTrader,1,EQUITY_EXCHANGE,0D00:00:24.565585416,FALSE,
new,2015.04.20D15:15:49.679704655,HOR_NSM__oid2021131,FB.OQ,S,1,220.48,NSM_trader655,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:15:49.728816656,HOR_NSM__oid2021004,FB.OQ,S,1,220.47,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:15:50.679704655,HOR_NSM__oid2021131,FB.OQ,S,1,220.48,NSM_trader655,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:15:52.047501982,HOR_NSM__oid2021396,FB.OQ,S,2,220.47,NSM_trader656,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:15:53.047501982,HOR_NSM__oid2021396,FB.OQ,S,2,220.47,NSM_trader656,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:15:54.232226316,HOR_NSM__oid2021642,FB.OQ,B,4,220.5,NSM_trader657,4,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:15:55.232226316,HOR_NSM__oid2021642,FB.OQ,B,4,220.5,NSM_trader657,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:15:55.532312486,HOR_NSM__oid2021754,FB.OQ,S,1,220.51,NSM_trader658,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:15:56.004329339,HOR_NSM__oid2021871,FB.OQ,S,1,220.49,NSM_trader659,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:15:56.532312486,HOR_NSM__oid2021754,FB.OQ,S,1,220.51,NSM_trader658,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:15:57.004329339,HOR_NSM__oid2021871,FB.OQ,S,1,220.49,NSM_trader659,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:15:57.443676818,HOR_NSM__oid2022031,FB.OQ,B,1,220.48,NSM_trader660,1,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:15:58.443676818,HOR_NSM__oid2022031,FB.OQ,B,6,220.48,NSM_trader660,6,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:15:58.724525228,HOR_NSM__oid2022177,FB.OQ,B,1,220.47,NSM_trader661,1,EQUITY_EXCHANGE,,FALSE,
partiallyFilled,2015.04.20D15:15:59.443676818,HOR_NSM__oid2022031,FB.OQ,B,6,220.48,NSM_trader660,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:15:59.724525228,HOR_NSM__oid2022177,FB.OQ,B,1,220.47,NSM_trader661,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:00.032578863,HOR_NSM__oid2022386,FB.OQ,S,2,220.51,NSM_trader662,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:00.192604190,HOR_NSM__oid2022480,FB.OQ,S,2,220.51,NSM_trader663,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:00.284605082,HOR_NSM__oid2022547,FB.OQ,S,2,220.51,NSM_trader664,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:00.443676818,HOR_NSM__oid2022031,FB.OQ,B,6,220.48,NSM_trader660,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:00.560629239,HOR_NSM__oid2022626,FB.OQ,S,1,220.5,NSM_trader665,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:01.032578863,HOR_NSM__oid2022386,FB.OQ,S,2,220.51,NSM_trader662,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:01.192604190,HOR_NSM__oid2022480,FB.OQ,S,2,220.51,NSM_trader663,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:01.244661350,HOR_NSM__oid2022727,FB.OQ,S,2,220.51,NSM_trader666,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:01.284605082,HOR_NSM__oid2022547,FB.OQ,S,2,220.51,NSM_trader664,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:01.560629239,HOR_NSM__oid2022626,FB.OQ,S,1,220.5,NSM_trader665,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:01.680029281,HOR_NSM__oid2022871,FB.OQ,B,1,220.47,NSM_trader667,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:02.244661350,HOR_NSM__oid2022727,FB.OQ,S,2,220.51,NSM_trader666,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:02.680029281,HOR_NSM__oid2022871,FB.OQ,B,1,220.47,NSM_trader667,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:03.139958561,HOR_NSM__oid2023084,FB.OQ,S,1,220.47,NSM_trader668,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:04.139958561,HOR_NSM__oid2023084,FB.OQ,S,1,220.47,NSM_trader668,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:05.260190710,HOR_NSM__oid2023311,FB.OQ,B,4,220.48,NSM_trader669,4,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:05.352932611,HOR_NSM__oid2023330,FB.OQ,B,1,220.49,NSM_trader670,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:06.260190710,HOR_NSM__oid2023311,FB.OQ,B,4,220.48,NSM_trader669,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:06.352932611,HOR_NSM__oid2023330,FB.OQ,B,1,220.49,NSM_trader670,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:07.724357322,HOR_NSM__oid2023483,FB.OQ,S,3,220.56,NSM_trader671,3,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:07.725080292,HOR_NSM__oid2023498,FB.OQ,S,2,220.57,NSM_trader672,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:07.844564408,HOR_NSM__oid2023565,FB.OQ,B,1,220.55,NSM_trader673,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:08.136066756,HOR_NSM__oid2023610,FB.OQ,B,2,220.5,NSM_trader674,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:08.724357322,HOR_NSM__oid2023483,FB.OQ,S,3,220.56,NSM_trader671,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:08.725080292,HOR_NSM__oid2023498,FB.OQ,S,2,220.57,NSM_trader672,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:08.844564408,HOR_NSM__oid2023565,FB.OQ,B,1,220.55,NSM_trader673,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:09.136066756,HOR_NSM__oid2023610,FB.OQ,B,2,220.5,NSM_trader674,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:09.504156543,HOR_NSM__oid2023810,FB.OQ,B,1,220.5,NSM_trader675,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:09.691466518,HOR_NSM__oid2023867,FB.OQ,B,2,220.5,NSM_trader676,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:10.112197297,HOR_NSM__oid2023921,FB.OQ,S,2,220.57,NSM_trader677,2,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:16:10.504156543,HOR_NSM__oid2023810,FB.OQ,B,6,220.5,NSM_trader675,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:10.691466518,HOR_NSM__oid2023867,FB.OQ,B,2,220.5,NSM_trader676,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:11.112197297,HOR_NSM__oid2023921,FB.OQ,S,2,220.57,NSM_trader677,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:11.367541925,HOR_NSM__oid2024073,FB.OQ,S,5,220.59,NSM_trader678,5,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:16:11.504156543,HOR_NSM__oid2023810,FB.OQ,B,11,220.5,NSM_trader675,11,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:12.175677704,HOR_NSM__oid2024182,FB.OQ,S,2,220.6,NSM_trader679,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:12.367541925,HOR_NSM__oid2024073,FB.OQ,S,5,220.59,NSM_trader678,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:12.476339415,HOR_NSM__oid2024265,FB.OQ,S,2,220.6,NSM_trader680,2,EQUITY_EXCHANGE,,FALSE,
partiallyFilled,2015.04.20D15:16:12.504156543,HOR_NSM__oid2023810,FB.OQ,B,11,220.5,NSM_trader675,11,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:12.820372446,HOR_NSM__oid2024328,FB.OQ,S,1,220.6,NSM_trader681,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:13.175677704,HOR_NSM__oid2024182,FB.OQ,S,2,220.6,NSM_trader679,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:13.476339415,HOR_NSM__oid2024265,FB.OQ,S,2,220.6,NSM_trader680,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:13.504156543,HOR_NSM__oid2023810,FB.OQ,B,11,220.5,NSM_trader675,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:13.543647789,HOR_NSM__oid2024435,FB.OQ,S,1,220.6,NSM_trader682,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:13.820372446,HOR_NSM__oid2024328,FB.OQ,S,1,220.6,NSM_trader681,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:13.879790012,HOR_NSM__oid2024522,FB.OQ,B,1,220.61,NSM_trader683,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:14.543647789,HOR_NSM__oid2024435,FB.OQ,S,1,220.6,NSM_trader682,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:14.668491593,HOR_NSM__oid2024570,FB.OQ,S,3,220.64,NSM_trader684,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:14.879790012,HOR_NSM__oid2024522,FB.OQ,B,1,220.61,NSM_trader683,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:15.424532770,HOR_NSM__oid2024632,FB.OQ,B,1,220.58,NSM_trader685,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:15.668491593,HOR_NSM__oid2024570,FB.OQ,S,3,220.64,NSM_trader684,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:16.084137653,HOR_NSM__oid2024720,FB.OQ,B,1,220.59,NSM_trader686,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:16.424532770,HOR_NSM__oid2024632,FB.OQ,B,1,220.58,NSM_trader685,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:17.084137653,HOR_NSM__oid2024720,FB.OQ,B,1,220.59,NSM_trader686,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:17.352150614,HOR_NSM__oid2024795,FB.OQ,B,1,220.6,NSM_trader687,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:17.988712515,HOR_NSM__oid2024836,FB.OQ,B,16,220.59,NSM_trader688,16,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:17.992229050,HOR_NSM__oid2024851,FB.OQ,S,1,220.61,NSM_trader689,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:17.996710131,HOR_NSM__oid2024866,FB.OQ,S,1,220.6,NSM_trader690,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:18.352150614,HOR_NSM__oid2024795,FB.OQ,B,1,220.6,NSM_trader687,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:18.603978732,HOR_NSM__oid2024898,FB.OQ,S,3,220.55,NSM_trader691,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:18.988712515,HOR_NSM__oid2024836,FB.OQ,B,16,220.59,NSM_trader688,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:18.992229050,HOR_NSM__oid2024851,FB.OQ,S,1,220.61,NSM_trader689,0,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:16:18.996710131,HOR_NSM__oid2024866,FB.OQ,S,6,220.6,NSM_trader690,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:19.603978732,HOR_NSM__oid2024898,FB.OQ,S,3,220.55,NSM_trader691,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:19.996710131,HOR_NSM__oid2024866,FB.OQ,S,6,220.6,NSM_trader690,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:20.160840753,HOR_NSM__oid2025090,FB.OQ,S,1,220.6,NSM_trader692,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:20.584867843,HOR_NSM__oid2025121,FB.OQ,S,2,220.57,NSM_trader693,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:21.160840753,HOR_NSM__oid2025090,FB.OQ,S,1,220.6,NSM_trader692,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:21.584867843,HOR_NSM__oid2025121,FB.OQ,S,2,220.57,NSM_trader693,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:22.164967737,HOR_NSM__oid2025238,FB.OQ,B,1,220.52,NSM_trader694,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:22.527949119,HOR_NSM__oid2025333,FB.OQ,B,1,220.51,NSM_trader695,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:23.164967737,HOR_NSM__oid2025238,FB.OQ,B,1,220.52,NSM_trader694,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:23.527949119,HOR_NSM__oid2025333,FB.OQ,B,1,220.51,NSM_trader695,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:24.708530153,HOR_NSM__oid2025695,FB.OQ,S,30,220.53,NSM_trader696,30,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:24.712169328,HOR_NSM__oid2025710,FB.OQ,B,1,220.52,NSM_trader697,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:25.021166912,HOR_NSM__oid2025745,FB.OQ,B,1,220.53,NSM_trader698,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:25.395373446,HOR_NSM__oid2025875,FB.OQ,B,1,220.55,NSM_trader699,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:25.708530153,HOR_NSM__oid2025695,FB.OQ,S,30,220.53,NSM_trader696,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:25.712169328,HOR_NSM__oid2025710,FB.OQ,B,1,220.52,NSM_trader697,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:26.021166912,HOR_NSM__oid2025745,FB.OQ,B,1,220.53,NSM_trader698,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:26.023459522,HOR_NSM__oid2025974,FB.OQ,S,1,220.59,NSM_trader700,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:26.395373446,HOR_NSM__oid2025875,FB.OQ,B,1,220.55,NSM_trader699,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:26.911569546,HOR_NSM__oid2026125,FB.OQ,S,1,220.59,NSM_trader701,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:27.023459522,HOR_NSM__oid2025974,FB.OQ,S,1,220.59,NSM_trader700,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:27.911569546,HOR_NSM__oid2026125,FB.OQ,S,1,220.59,NSM_trader701,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:29.468488750,HOR_NSM__oid2026613,FB.OQ,B,2,220.52,NSM_trader702,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:29.731497600,HOR_NSM__oid2026703,FB.OQ,B,2,220.52,NSM_demoTrader,2,EQUITY_EXCHANGE,0D00:00:41.002680944,FALSE,
filled,2015.04.20D15:16:30.468488750,HOR_NSM__oid2026613,FB.OQ,B,2,220.52,NSM_trader702,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:30.731497600,HOR_NSM__oid2026703,FB.OQ,B,2,220.52,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:31.471588516,HOR_NSM__oid2027029,FB.OQ,S,2,220.55,NSM_trader704,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:32.471588516,HOR_NSM__oid2027029,FB.OQ,S,2,220.55,NSM_trader704,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:32.667672057,HOR_NSM__oid2027206,FB.OQ,B,4,220.5,NSM_trader705,4,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:16:33.667672057,HOR_NSM__oid2027206,FB.OQ,B,9,220.5,NSM_trader705,9,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:33.847741365,HOR_NSM__oid2027483,FB.OQ,B,2,220.5,NSM_trader706,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:34.279757304,HOR_NSM__oid2027541,FB.OQ,B,3,220.5,NSM_trader707,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:34.667672057,HOR_NSM__oid2027206,FB.OQ,B,9,220.5,NSM_trader705,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:34.847741365,HOR_NSM__oid2027483,FB.OQ,B,2,220.5,NSM_trader706,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:34.879642218,HOR_NSM__oid2027696,FB.OQ,S,2,220.5,NSM_trader708,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:35.279757304,HOR_NSM__oid2027541,FB.OQ,B,3,220.5,NSM_trader707,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:35.751941161,HOR_NSM__oid2027858,FB.OQ,S,1,220.5,NSM_trader709,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:35.879642218,HOR_NSM__oid2027696,FB.OQ,S,2,220.5,NSM_trader708,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:36.751941161,HOR_NSM__oid2027858,FB.OQ,S,1,220.5,NSM_trader709,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:39.000312668,HOR_NSM__oid2028249,FB.OQ,B,1,220.48,NSM_trader710,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:39.987973577,HOR_NSM__oid2028431,FB.OQ,S,3,220.5,NSM_trader711,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:40.000312668,HOR_NSM__oid2028249,FB.OQ,B,1,220.48,NSM_trader710,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:40.356261219,HOR_NSM__oid2028467,FB.OQ,S,1,220.51,NSM_trader712,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:40.987973577,HOR_NSM__oid2028431,FB.OQ,S,3,220.5,NSM_trader711,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:41.212091825,HOR_NSM__oid2028715,FB.OQ,B,1,220.49,NSM_trader713,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:41.356261219,HOR_NSM__oid2028467,FB.OQ,S,1,220.51,NSM_trader712,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:42.212091825,HOR_NSM__oid2028715,FB.OQ,B,1,220.49,NSM_trader713,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:44.147272068,HOR_NSM__oid2029001,FB.OQ,S,4,220.51,NSM_demoTrader,4,EQUITY_EXCHANGE,0D00:00:14.415774468,TRUE,
new,2015.04.20D15:16:44.147536637,HOR_NSM__oid2029016,FB.OQ,S,1,220.48,NSM_trader715,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:44.591071071,HOR_NSM__oid2029077,FB.OQ,B,1,220.44,NSM_trader716,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:45.147272068,HOR_NSM__oid2029001,FB.OQ,S,4,220.51,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:45.147536637,HOR_NSM__oid2029016,FB.OQ,S,1,220.48,NSM_trader715,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:45.363507130,HOR_NSM__oid2029199,FB.OQ,B,1,220.45,NSM_trader717,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:45.591071071,HOR_NSM__oid2029077,FB.OQ,B,1,220.44,NSM_trader716,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:46.363507130,HOR_NSM__oid2029199,FB.OQ,B,1,220.45,NSM_trader717,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:46.495294722,HOR_NSM__oid2029386,FB.OQ,B,2,220.41,NSM_trader718,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:47.495294722,HOR_NSM__oid2029386,FB.OQ,B,2,220.41,NSM_trader718,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:47.899687617,HOR_NSM__oid2029533,FB.OQ,S,2,220.44,NSM_trader719,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:48.899687617,HOR_NSM__oid2029533,FB.OQ,S,2,220.44,NSM_trader719,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:49.747834477,HOR_NSM__oid2029784,FB.OQ,S,6,220.44,NSM_trader720,6,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:50.155826455,HOR_NSM__oid2029852,FB.OQ,S,1,220.41,NSM_trader721,1,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:16:50.747834477,HOR_NSM__oid2029784,FB.OQ,S,11,220.44,NSM_trader720,11,EQUITY_EXCHANGE,,FALSE,
partiallyFilled,2015.04.20D15:16:50.747834477,HOR_NSM__oid2029784,FB.OQ,S,6,220.44,NSM_trader720,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:51.155826455,HOR_NSM__oid2029852,FB.OQ,S,1,220.41,NSM_trader721,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:51.747834477,HOR_NSM__oid2029784,FB.OQ,S,6,220.44,NSM_trader720,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:52.520002096,HOR_NSM__oid2030142,FB.OQ,B,1,220.37,NSM_trader722,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:53.520002096,HOR_NSM__oid2030142,FB.OQ,B,1,220.37,NSM_trader722,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:54.739770154,HOR_NSM__oid2030427,FB.OQ,B,4,220.39,NSM_trader723,4,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:55.080146922,HOR_NSM__oid2030466,FB.OQ,S,2,220.4,NSM_trader724,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:55.739770154,HOR_NSM__oid2030427,FB.OQ,B,4,220.39,NSM_trader723,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:56.080146922,HOR_NSM__oid2030466,FB.OQ,S,2,220.4,NSM_trader724,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:57.268282075,HOR_NSM__oid2030755,FB.OQ,B,1,220.37,NSM_trader725,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:16:58.268282075,HOR_NSM__oid2030755,FB.OQ,B,1,220.37,NSM_trader725,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:59.396203992,HOR_NSM__oid2031057,FB.OQ,S,1,220.42,NSM_trader726,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:16:59.508437229,HOR_NSM__oid2031076,FB.OQ,B,1,220.44,NSM_trader727,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:17:00.396203992,HOR_NSM__oid2031057,FB.OQ,S,1,220.42,NSM_trader726,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:17:00.508437229,HOR_NSM__oid2031076,FB.OQ,B,1,220.44,NSM_trader727,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:17:01.323051187,HOR_NSM__oid2031483,FB.OQ,S,2,220.51,NSM_trader728,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:17:02.323051187,HOR_NSM__oid2031483,FB.OQ,S,2,220.51,NSM_trader728,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:17:02.863610039,HOR_NSM__oid2031785,FB.OQ,B,1,220.5,NSM_trader729,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:17:02.983267596,HOR_NSM__oid2031805,FB.OQ,S,1,220.58,NSM_demoTrader,1,EQUITY_EXCHANGE,0D00:00:18.835995528,FALSE,
new,2015.04.20D15:17:03.295624058,HOR_NSM__oid2031895,FB.OQ,B,1,220.53,NSM_trader731,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:17:03.863610039,HOR_NSM__oid2031785,FB.OQ,B,1,220.5,NSM_trader729,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:17:03.983267596,HOR_NSM__oid2031805,FB.OQ,S,1,220.58,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:17:04.295624058,HOR_NSM__oid2031895,FB.OQ,B,1,220.53,NSM_trader731,0,EQUITY_EXCHANGE,,FALSE,
